COD_MUNICIPIO;TOTAL_ESTABELECIMENTOS;ESTABELECIMENTOS_HOSPITALARES;ESTABELECIMENTOS_SUS;LATITUDE_MEDIA;LONGITUDE_MEDIA
421950;475;2;45;-26.88166853717539;-52.405576642044295
421960;21;0;8;-27.06133061254375;-52.33988065356875
421970;143;2;34;-26.90181277175076;-52.5128815686053
421985;13;0;3;-27.452281470684618;-51.552410318623075
422000;36;0;14;-28.81952046808611;-49.241990153316664
430003;6;1;4;-31.835180880883332;-54.14695181366667
430005;16;0;3;-28.183296597125;-52.0408587679
430010;44;1;9;-29.641752208792685;-53.24994265990001
430020;26;1;9;-28.237892434805;-53.764402891710006
430030;21;1;6;-27.630691295238098;-54.74269431904762
430040;256;2;40;-29.784839478658547;-55.789391372525216
430045;24;0;6;-27.83104136219048;-54.055216468823815
430047;7;0;5;-28.10681285212857;-52.908932481
430050;17;1;10;-27.24789694117647;-53.04132411764706
430055;11;0;4;-28.77578938449091;-52.991188163163635
430057;9;0;2;-29.3850758122;-51.31100675887143
430060;179;1;46;-30.004037883967626;-51.07641258282138
430063;14;0;6;-30.867577363608333;-52.26184347795
430064;20;1;11;-27.362706269134996;-53.18070165409999
430066;4;0;2;-28.567483;-51.51608
430070;42;2;11;-28.97090280104167;-52.00960129346111
430080;87;1;9;-28.85757017382;-51.2834880998175
430085;20;0;3;-30.90394300333;-51.508907287659994
430087;10;0;8;-29.619500488844444;-50.92690620037778
430090;18;2;6;-27.40311440478125;-52.31968464419375
430100;87;1;17;-29.402235003580234;-51.94968195980814
430105;34;0;11;-29.54133256108485;-49.88839466948787
430107;6;0;4;-31.444195329333336;-52.42275151503333
430110;34;0;11;-30.08882512387742;-51.731259740370966
430120;57;1;10;-29.3306282171;-53.09008512212916
430130;49;1;11;-32.23318139398139;-53.07276071776278
430140;37;1;12;-28.9338407484;-52.181975442682855
430150;26;1;8;-28.515335329376924;-53.99130885692693
430155;8;0;5;-27.697461250525;-52.049306991
430160;434;3;53;-31.32415616852214;-54.10792322186034
430163;37;0;11;-30.237188893571425;-50.22581383014572
430165;13;0;8;-29.37585933751667;-51.500200259066666
430170;21;1;6;-27.621311142817646;-52.377735463876476
430175;9;0;4;-30.392467106700003;-51.75627031874444
430180;31;0;5;-27.722784621253332;-51.46693967868
430185;7;0;3;-27.198050014285712;-53.72833264285714
430187;10;0;7;-30.207379771630002;-57.555172852190005
430190;35;1;15;-30.300259620062963;-51.31811574829259
430192;4;0;3;-27.410510633824998;-52.4133077213
430195;8;0;4;-27.924480898125;-53.039889291875
430200;34;0;9;-29.094488348600002;-52.58260642939697
430205;6;0;3;-27.4988011752;-52.62280771353333
430210;599;1;57;-29.168422434098222;-51.515112000710324
430215;14;0;7;-27.6274601281;-53.29063300275
430220;56;1;9;-27.669516357545454;-54.11009133205227
430222;7;0;3;-28.56773912462857;-53.805863335714285
430223;5;0;2;-28.819557188174997;-53.390241406499996
430225;7;0;2;-29.343095081;-51.67072108975
430230;46;1;12;-28.685129431886047;-50.431626751425576
430235;47;1;15;-29.490421853233332;-51.35464176363111
430237;6;0;5;-27.549614003800002;-53.86570775721666
430240;48;1;11;-29.604317560163636;-51.9377258948909
430245;20;1;7;-29.302140324330004;-52.429812983934994
430250;26;0;8;-28.702469610616;-54.938933575948006
430258;4;0;1;-28.373873110475;-53.756253719325
430260;9;1;4;-27.61597830182222;-53.73731876352222
430265;21;0;5;-29.55137244720526;-51.59709755913158
430270;56;0;18;-30.121182986417647;-51.960350250529416
430280;82;1;20;-30.51652588767286;-53.49559452685143
430290;44;2;12;-29.884838980124393;-54.828498620002435
430300;391;2;59;-30.044550098968408;-52.89562787281979
430310;344;2;49;-29.94941547976854;-51.09631682234769
430320;26;0;8;-27.768435419132;-51.6940300259
430330;22;1;7;-28.289799788340908;-54.637474230259095
430340;24;1;7;-27.269539400777273;-53.44056670235
430350;717;2;66;-30.833886015211043;-51.81103850568677
430355;14;0;7;-28.595973771276924;-52.20207185243077
430360;21;2;13;-29.05154623046875;-50.1433676800125
430367;10;0;6;-28.79440713508889;-51.0548836031
430370;34;1;4;-27.990797422872728;-54.83409336975455
430380;16;1;5;-27.7173135165375;-52.6242241978625
430390;194;1;38;-29.678873243850557;-51.05929855339611
430400;9;1;5;-27.67664079365;-53.8063336420375
430410;18;0;8;-28.88592703308125;-52.999682686775
430420;84;1;23;-29.671842409994596;-52.78942217406892
430430;28;1;7;-27.950935298872;-54.75265882058
430435;35;0;12;-31.561040433778125;-53.686682867612504
430440;153;1;26;-29.33586126406294;-50.77529988092168
430450;99;1;25;-31.374717105864892;-52.68656223237234
430460;1057;7;105;-29.917995922327023;-51.180085454161244
430461;7;0;3;-29.3204538511;-52.225034220433336
430462;10;0;4;-28.125909475;-51.39338205
430463;221;1;27;-29.744845621572278;-50.01561472455075
430465;7;0;3;-28.933141395085716;-54.57030562387143
430466;26;0;14;-31.768987009470834;-52.483137394433335
430467;14;0;6;-30.149756840446155;-50.51159744992307
430468;21;0;9;-29.685996668115003;-51.319475037489994
430469;9;0;3;-29.270106860985717;-51.989036957014285
430470;468;2;51;-28.28483643183266;-52.79025467922882
430471;8;0;6;-29.78249702857143;-50.42189872857143
430480;147;1;11;-29.297518905835506;-51.50232621940363
430485;3;0;3;-27.716001899600002;-51.9146454617
430490;66;1;9;-28.621914640822414;-51.948974278805174
430495;9;0;7;-28.269765139877777;-51.68905353903333
430500;12;0;5;-28.250474836;-54.01391674492727
430510;1911;8;107;-29.16331531170738;-51.18011963104995
430511;6;0;5;-27.76129541264;-52.0001648634
430512;10;0;4;-31.8321504107125;-52.8247487966125
430513;15;1;9;-29.655869691941664;-52.93920913409167
430515;15;0;5;-27.611423023907143;-53.167294603107145
430517;29;0;6;-30.596027510527588;-51.74742111926551
430520;99;1;11;-28.146107429882612;-54.74082039683261
430530;32;1;13;-28.051301959290626;-53.06010107117188
430535;122;3;28;-29.88011478245517;-51.57275565276638
430537;7;0;3;-27.953258082257143;-52.01244639701429
430540;22;1;9;-27.88646402043809;-53.94025292316666
430543;11;0;7;-33.635044;-53.439320599999995
430544;20;0;4;-30.752972179877776;-51.98023700528889
430545;23;0;10;-30.179796512369563;-50.22137836081305
430550;22;0;7;-28.34801730526316;-51.879902972284206
430558;6;0;3;-29.388135;-51.869264
430560;15;0;4;-28.510869045458335;-52.98774400399167
430570;11;1;7;-28.20755479412;-53.49096693314
430580;33;1;10;-27.735194307393105;-52.99207382250345
430583;3;0;2;-29.1782158481;-52.09468018366667
430585;10;0;7;-28.124143571428572;-52.777007857142856
430587;7;0;5;-28.384671985714284;-54.07004538571429
430590;28;1;9;-27.721289258085715;-53.70349096611072
430593;3;0;2;-29.365955575666664;-51.642139227099996
430595;14;0;2;-28.99283934747778;-51.692575051333336
430597;8;0;4;-28.1284926849;-52.279150576585714
430600;46;3;15;-27.496572850033335;-54.09756523022052
430605;35;0;10;-30.99649995374412;-52.05306322212942
430607;13;0;5;-27.44982230276154;-53.247316564476925
430610;322;4;55;-28.641645118888214;-53.60117496778552
430613;4;0;2;-27.66950993333333;-52.649692188766664
430620;26;1;7;-29.51244751836316;-51.98379875421579
430630;13;1;6;-28.38763664006154;-51.84747773817692
430632;9;0;6;-27.26654048888889;-53.86232713333333
430635;7;0;2;-28.22491695076;-55.04772506168
430637;10;0;4;-29.71998805143;-54.189049312689995
430640;182;4;26;-29.58882499864743;-51.08786885631029
430642;6;0;2;-27.65843431175;-53.52841149611667
430645;22;1;8;-28.993801791045;-51.80152176394
430650;36;2;19;-30.70142935350303;-52.17260712474243
430655;3;0;2;-29.369724897266668;-49.84905749563333
430660;132;1;19;-30.982962446550808;-54.66847260744435
430670;12;0;3;-29.512344222072727;-53.21750736778181
430673;22;0;6;-27.5076128214;-54.35725597228947
430675;7;0;4;-29.101807142857144;-51.98344555714285
430676;66;0;21;-29.993429556959324;-51.336701123659324
430680;195;2;33;-29.231882732861827;-51.87790958833763
430690;70;1;18;-30.54312773978281;-52.52376885218594
430692;9;1;6;-27.69285;-52.92362285714285
430693;26;0;9;-28.362110131895452;-54.27114062342727
430695;16;0;3;-27.52713983677692;-52.73108921551538
430697;3;0;2;-27.839979;-52.290608666666664
430700;662;4;35;-27.620982571744314;-52.27913052437216
430705;8;0;5;-28.49788427858333;-52.572750443366665
430710;21;1;4;-32.025906800222224;-53.38963985442778
430720;9;0;4;-27.391267315075;-52.5698458501625
430730;19;0;13;-27.55042554912105;-53.50935435674737
430740;15;0;3;-28.056059004793333;-51.19127297401334
430745;6;0;4;-27.361914233333334;-53.98981130000001
430750;93;1;13;-28.7310797559;-52.8451912461
430755;16;1;7;-27.91382874416875;-52.25401723649375
430760;119;1;23;-29.652967795132454;-51.17216322142193
430770;309;3;44;-29.84903922109204;-51.16890700480968
430780;158;2;27;-29.49942830684258;-51.96496722092323
430781;10;0;6;-29.20478198931;-53.166434986190005
430783;8;0;3;-28.526308222566666;-54.145625023466664
430786;11;0;4;-28.881540472309094;-51.702304643299996
430790;277;2;35;-29.22621631558736;-51.34707940474535
430800;59;2;9;-29.575782264811114;-53.44412118376667
430805;3;0;2;-27.424622856633334;-52.67422766123334
430807;12;0;2;-29.592702777875;-51.82684641620833
430810;102;1;14;-29.453131858174697;-51.304243801883125
430820;251;1;26;-29.03113507038984;-51.182509925519106
430825;5;0;2;-27.856294444640003;-52.07785771254
430830;21;0;9;-28.98548226410625;-52.3539737563125
430840;21;1;6;-29.996141346215;-53.503620497715
430843;3;0;2;-29.382608232899997;-52.096976637833336
430845;18;1;6;-28.808833814688235;-53.22487168002941
430850;259;2;36;-27.358205267008437;-53.39281444880201
430860;209;1;15;-29.253246073602927;-51.53831670902927
430865;21;0;5;-28.19633415115625;-55.62089146496875
430870;30;1;6;-27.58778913762069;-52.09873399161379
430880;17;0;9;-29.89242494962941;-51.80425144097647
430885;8;0;4;-28.431249736457143;-52.03584510792857
430890;88;1;15;-27.88454598059873;-52.22319773857722
430900;68;1;26;-28.03097623539375;-54.346404676326564
430905;14;0;6;-29.881545292953845;-50.778405455953845
430910;417;3;44;-29.379955394150624;-50.87308960486484
430912;6;0;5;-27.444690636783335;-52.917619966800004
430915;7;0;2;-29.26990766934286;-52.578297600657145
430920;731;1;74;-29.93435679675325;-50.99811513446215
430925;13;1;5;-28.540800538233334;-51.690524788855555
430930;284;2;34;-30.102290553169517;-51.323708990749445
430940;200;1;20;-28.847291319269022;-51.8899441512799
430950;34;1;9;-28.145237067585185;-54.55956245747037
430955;16;0;4;-29.55011659698;-51.423843383779996
430957;7;0;4;-29.3563478395;-52.50357172414285
430960;88;1;15;-27.67321562740595;-54.351195656502384
430965;5;0;4;-31.4045450143;-53.86686658468
430970;24;1;4;-27.563402761405268;-53.977280817421054
430975;10;0;6;-29.42014998486;-53.13221657991001
430980;35;0;7;-28.059486075948573;-51.853869873228575
430990;33;0;9;-28.370862239861538;-51.63834208565769
430995;10;0;5;-28.624849275;-52.5154573
431000;172;1;23;-28.631278599276875;-53.091527812515004
431010;195;2;23;-29.57429849572967;-50.796859881514834
431020;524;3;68;-28.348008471845972;-53.942742280807664
431030;26;1;4;-28.962710818308334;-52.085475449537505
431033;48;0;21;-29.940327198413332;-50.11792431004223
431036;10;0;6;-29.3518675269875;-51.7736574489625
431040;33;0;8;-27.90707376386129;-54.1483208306
431041;10;0;6;-27.88196815;-54.01880007
431043;18;0;4;-28.777235556833332;-51.284225992833335
431046;3;0;3;-27.93683672655;-52.42688316155
431050;19;1;8;-27.194029322389472;-53.25384444318947
431053;19;0;3;-29.60427483843684;-53.76189463832632
431055;7;0;3;-28.6557048;-55.20956825
431057;6;0;2;-28.7787847209;-52.17200420486
431060;125;1;24;-29.129625661390435;-56.55367078935652
431065;6;0;4;-29.493287160479998;-50.10215105626
431070;10;0;3;-27.36939010628;-52.458122820049994
431075;11;0;5;-29.522330215022222;-53.58260038562222
431080;76;1;18;-29.60085871109275;-51.16307459965073
431085;23;1;4;-27.633309870588235;-53.27472551176471
431087;3;0;2;-29.034296610499997;-53.05659770966667
431090;9;1;6;-27.686627507957144;-52.50518399625714
431100;72;1;24;-32.56306267988985;-53.37623184070435
431110;33;1;10;-29.49855524151724;-54.69010837117241
431112;11;0;7;-28.873093195854548;-50.391972990254544
431113;6;0;4;-29.28864980505;-54.2228232216
431115;18;0;5;-28.64804003102;-54.11218405866
431120;68;1;19;-29.232250376193335;-53.682168627111665
431123;4;0;2;-29.492633012266666;-53.015739207366664
431125;8;0;5;-29.22996668382857;-52.78651905992857
431127;6;0;3;-28.57112199166667;-52.845848935566664
431130;158;1;28;-28.210797645820513;-51.522639145672436
431140;710;3;76;-29.458952481468465;-51.96855564521321
431142;7;0;3;-27.690158051771427;-53.18112590344286
431150;28;1;9;-30.811530576124;-53.912958055952004
431160;16;0;9;-27.597491292133334;-53.075240212000004
431162;11;0;6;-29.5979119005;-51.20863054665454
431164;3;0;1;-29.466283933333333;-51.20010679999999
431170;31;0;8;-27.5613693558;-51.657767202574995
431171;15;0;5;-29.088977806185714;-55.93758081050714
431173;9;0;5;-29.2203981373125;-49.9511801191
431175;36;0;9;-29.57807090988182;-55.47341698691364
431177;10;0;9;-29.67970209976;-50.20517907222
431179;11;0;2;-29.55199703586;-51.55401858355
431180;273;4;33;-28.483154194052123;-52.15625374910502
431190;20;1;5;-27.46231931808421;-51.911137141852635
431198;5;0;4;-30.35504264524;-51.583760671920004
431200;5;2;5;-27.352419296675002;-52.147911831775
431205;21;1;10;-29.318074049280952;-52.104460626323814
431210;17;1;7;-29.563266485235715;-54.448927634207145
431213;4;0;2;-28.279139287799996;-52.195107110200006
431215;8;0;5;-29.5264881092875;-52.130533978325
431217;10;0;5;-28.239029845766666;-54.57511764991667
431220;21;1;5;-27.63396427647;-51.80324618727
431225;9;0;8;-30.13421904357778;-52.04531375495556
431230;13;0;5;-27.492185278222223;-53.69056969578889
431235;13;0;3;-28.65241526449091;-52.0747660767
431237;4;0;4;-28.663240432225003;-50.7739470899
431238;10;0;3;-29.1574292840125;-51.6387860070125
431240;475;2;31;-29.683134515983877;-51.456468803091944
431242;13;0;4;-28.693821808983333;-52.66665913219166
431244;8;0;3;-29.364856577912498;-49.9304044703125
431245;26;0;7;-31.59941816253077;-52.61913618523077
431247;11;0;4;-29.53973322060909;-51.07967008336364
431250;32;0;13;-31.08238159498276;-50.90001861621379
431260;22;1;12;-29.166143663499998;-51.872034731840905
431261;4;0;2;-28.316936654475;-51.182897418850004
431262;8;0;3;-28.331868100585716;-51.76382416638571
431265;98;2;17;-28.460251289600002;-52.819243591509995
431267;6;0;2;-28.500147137566668;-52.430534879683336
431270;35;1;10;-27.360302040813334;-52.77313965623
431275;6;0;5;-28.67770011276667;-52.16528573076667
431280;26;0;8;-28.660153799854168;-51.7474856523375
431290;53;1;10;-28.727851925683336;-51.70412870761667
431295;7;0;6;-27.991410675785716;-52.98077152012858
431300;19;1;9;-29.214640230121052;-52.02429960314737
431301;11;0;6;-27.609352549999997;-54.107470490909094
431303;9;0;5;-29.408638844444447;-54.82823110333334
431306;35;0;13;-29.579321595018182;-50.906265214845455
431308;7;0;1;-29.027526158199997;-51.30422937933999
431310;25;1;9;-29.471754487499997;-53.46615562083333
431320;139;1;18;-29.3764815858125;-51.11082520405703
431330;250;1;24;-28.78352455850917;-51.60987954268471
431333;11;0;4;-28.084263419227273;-53.70591325491819
431335;10;0;2;-28.9892273473;-51.40734672545
431337;73;0;16;-29.86106020125303;-51.27343602297727
431339;15;0;3;-29.73668436684286;-52.96383151357857
431340;912;7;63;-29.68512694535438;-51.12473044985092
431342;15;0;4;-27.55184417835;-54.5088340768
431344;14;0;7;-27.563463451123077;-53.18446896217692
431346;9;0;4;-27.714997943611113;-53.10421908721111
431349;20;0;6;-27.90830410605294;-53.11261570922353
431350;233;1;40;-29.887501320102913;-50.26180201267864
431360;21;1;4;-27.70801236705714;-51.768239132742856
431365;21;1;12;-30.305326342894737;-50.43967616208948
431370;166;1;44;-27.90288583616443;-53.314957470759055
431380;47;1;9;-27.353954535678263;-53.558403258308694
431390;197;1;53;-28.294838639829166;-53.50233678883154
431395;17;0;13;-30.21558358489375;-52.36873542889375
431400;50;1;11;-28.59563600178913;-51.787644463723915
431402;18;1;7;-29.7239711524875;-53.173638013625
431403;11;0;4;-29.636388222154547;-51.40040573319091
431405;82;1;21;-29.6307522250726;-50.834265863257535
431406;7;0;4;-29.4437830581;-52.94828412752857
431407;20;0;5;-29.746142457073333;-52.27822268368
431410;1526;8;96;-28.25722907134867;-52.40758730194724
431413;4;0;3;-27.70354355;-52.423270825
431415;20;1;12;-29.550798228594445;-51.742572555066666
431417;5;1;4;-31.732285349999998;-53.58323945
431420;17;1;6;-31.822439043333336;-52.9185361606
431430;12;1;6;-28.422437755041667;-53.654739650783334
431440;1903;8;95;-31.71987935629859;-52.347449359712876
431442;8;0;4;-29.454036810971427;-51.12667818717143
431445;11;0;3;-27.511263232727273;-53.20818007818182
431446;4;0;2;-27.875756541075;-51.171065568925
431447;18;1;7;-29.34307947272857;-53.330722584557144
431449;11;0;4;-27.21077723167273;-53.61490449913637
431450;40;1;11;-31.574039853192104;-53.38399355393685
431454;19;0;1;-29.224710251978948;-51.43236340938421
431455;8;0;4;-28.0395069391;-55.1955674502875
431460;34;1;14;-31.441202501538708;-53.10187060387097
431470;30;1;11;-27.331688781763333;-53.06373255399
431475;8;0;2;-29.446492226614286;-51.66855304292857
431477;11;0;5;-28.05942775606667;-52.67788859918889
431478;3;0;2;-27.65774821786667;-52.497943181433335
431480;156;1;20;-29.695218596514668;-51.234235788112
431490;9965;34;337;-30.03935216021994;-51.20058760571848
431500;20;1;9;-27.85295854927895;-55.01833166361579
431505;10;0;2;-27.5798538346125;-54.6603085602125
431507;4;0;3;-27.7347935545;-54.900467991824996
431510;51;1;14;-27.94260556976744;-55.200827869767444
431513;3;0;3;-28.866478466666667;-52.27540426666667
431514;7;0;4;-29.524217583333336;-51.18301468333333
431515;16;1;6;-29.2412275647;-52.316894867340004
431517;5;0;1;-28.758352952633334;-51.4733507487
431520;11;1;4;-29.003993867010003;-52.148768266859996
431530;77;1;22;-30.382525156324323;-56.45489198242568
431531;3;0;2;-27.8217617;-52.440198933333335
431532;7;0;2;-29.352528994316668;-54.06943917275
431535;21;1;4;-28.745874312285004;-53.098984481195
431540;28;1;7;-27.656183179460715;-53.64299097691072
431545;10;0;4;-29.11146468776;-52.07164256908
431550;45;1;17;-29.81013512598205;-53.37132317237949
431555;3;0;3;-27.301942751933336;-52.8400744873
431560;782;6;76;-32.05292035632107;-52.116963406434515
431570;110;1;23;-29.97717146442;-52.378753281525995
431575;10;1;4;-29.641323888266665;-50.4582090763
431580;36;1;11;-29.28601685945625;-51.87146336515937
431590;56;1;17;-27.47246170514423;-53.169128172646154
431595;10;0;2;-28.23618692;-54.833063100000004
431600;39;1;12;-29.651163288816665;-50.575681199325
431610;34;3;16;-27.775228844754544;-52.80786258647879
431620;14;1;7;-27.801091124407694;-52.88132813141538
431630;36;1;7;-28.124162557043334;-55.03400401639333
431640;114;2;22;-30.254049935047167;-54.91754768971604
431642;11;0;5;-27.7077310533875;-53.1361508011875
431643;6;0;3;-28.39164572345;-53.09832546978333
431645;40;1;14;-29.0888133780641;-53.21085095292308
431647;18;0;4;-28.10782051214375;-54.838334771712496
431650;36;1;9;-29.446883400672;-51.516880241308
431660;116;1;17;-27.94702604772072;-51.81214499922522
431670;32;1;9;-28.36899127384643;-53.253718392425
431673;4;0;3;-28.163413383974998;-51.9294788358
431675;24;0;5;-29.466692748063636;-52.09131921442727
431680;960;3;134;-29.715238544115124;-52.42652511144309
431690;1334;12;79;-29.69121614127103;-53.80473812459195
431695;17;0;3;-29.495659320675;-50.9883620688
431697;6;0;2;-30.338171575100002;-54.08036851948333
431700;18;1;8;-30.84338145579167;-53.159656965716664
431710;273;3;39;-30.888883891630268;-55.53305175335364
431720;375;3;55;-27.865553636416127;-54.477146401256455
431725;4;0;3;-29.169537029466664;-51.73614289223334
431730;90;1;26;-33.51930463501609;-53.35616579884597
431740;276;2;34;-29.19198346082;-54.8662239754248
431750;745;4;40;-28.301729042721302;-54.26800969334233
431755;8;0;2;-28.4967844609875;-52.0257408404625
431760;115;2;15;-29.829425498829906;-50.52035068782149
431770;36;0;11;-28.503815664785293;-55.262295769317646
431775;8;0;2;-28.39739587385;-52.691780551633336
431780;50;1;17;-27.719939906375558;-53.64963249849334
431790;81;1;13;-27.820633503493152;-54.67139109802466
431795;13;0;3;-27.877194071807693;-51.62375540814616
431800;258;1;52;-28.657374040245347;-56.00732432044494
431805;8;0;4;-28.530693088125;-51.888992198625
431810;41;1;13;-29.554653259002702;-55.12689776255676
431820;52;1;19;-29.426833999684444;-50.57957587338444
431830;161;1;29;-30.33839530654177;-54.32193804525063
431840;100;1;16;-29.97681461245376;-51.72358324686774
431842;17;0;5;-27.82142530649333;-51.82805238901334
431843;10;1;4;-29.6226704331875;-53.4566709100625
431844;11;0;5;-28.505664164580004;-51.68638170445
431845;9;0;3;-27.7794795310375;-53.1186513099375
431846;9;0;6;-29.0437001368;-52.29486058255556
431848;13;0;4;-29.52287486277;-51.24758025999999
431849;19;0;3;-27.66065359846875;-54.075455912675
431850;44;0;16;-31.98576673939318;-51.997798827943186
431860;66;2;10;-27.772327242603335;-51.596374418145004
431861;14;0;3;-29.534457120136366;-51.48342097567272
431862;21;0;5;-28.705260076594737;-50.01867311385789
431870;682;2;75;-29.7637520325273;-51.145296032205124
431880;104;2;30;-31.346508881454348;-51.99197458999022
431890;172;1;22;-28.404715518740236;-54.955441418914205
431900;108;1;36;-28.971437617845716;-51.06789403779619
431910;23;1;10;-27.7079788;-53.96447346666666
431912;8;0;2;-29.533903133214288;-53.85411232997143
431915;40;1;12;-28.554308768473533;-54.54388769223823
431920;13;0;6;-28.177218825784617;-55.27466434071538
431930;17;1;2;-28.01381514710588;-54.95058836512353
431935;15;0;3;-29.418995315866667;-51.51423297458334
431936;9;0;3;-27.773239683333333;-53.247647721300005
431937;9;0;3;-28.1231284685;-54.8896550248875
431940;53;1;16;-29.619350879411762;-54.18167048441176
431950;79;1;11;-29.588726363514283;-51.36905658445857
431960;57;1;18;-30.169677089503775;-53.58077414209057
431970;12;0;5;-27.55857704665;-52.533357938275
431971;10;0;5;-29.04553276315;-51.770375291625
431973;7;0;3;-27.810980149914286;-53.91901940015714
431975;8;0;2;-29.3715815365;-51.3754298703
431980;39;1;15;-29.690401909679412;-54.68473530026765
431990;233;2;24;-29.639591213961843;-51.00700255596227
432000;383;1;51;-29.825783965800003;-51.14787782795664
432010;134;1;20;-27.9462920474521;-52.925104253679834
432020;72;1;16;-27.48085593756471;-53.40274704210883
432023;8;0;3;-27.57135641625;-53.85253797625
432026;19;0;11;-29.314964988161112;-52.976719910461114
432030;19;1;5;-28.630901162706667;-52.958100413139995
432032;7;0;1;-28.031084972400002;-54.545661168071426
432035;18;0;10;-30.611474774770585;-51.58175842961176
432040;181;1;29;-28.713966341966664;-51.930140056938896
432045;10;1;2;-29.38537150061;-52.268251542200005
432050;21;0;6;-27.989347091728572;-52.25889980854762
432055;50;0;7;-30.46197247437347;-51.602866001928575
432057;5;0;3;-28.1321418416;-54.463824480775
432060;14;1;5;-27.432791627383335;-52.110841408275
432065;7;0;2;-29.641827143271428;-53.585000937000004
432067;21;1;13;-29.457121776190476;-52.5741316047619
432070;105;3;28;-29.415103049793753;-53.026716911961465
432080;163;1;31;-28.8277197606875;-52.51338608840066
432085;19;0;3;-29.67903923663889;-51.71375952550555
432090;186;1;16;-28.071196809079442;-52.01876744867334
432100;53;1;11;-28.608223984164706;-52.87034910806862
432110;68;0;11;-30.670684006060657;-51.405516773875405
432120;160;1;24;-29.64709364453245;-50.778935180113905
432130;106;2;26;-29.787175882623472;-51.85630573304184
432132;12;0;5;-27.399764531191664;-53.467651239108335
432135;13;0;3;-31.272733788888885;-51.191121877777775
432140;84;1;16;-27.371263900000002;-53.7581026145975
432143;35;0;7;-29.58612493939394;-50.07200118181818
432145;185;1;20;-29.480470481174997;-51.81016387243239
432146;6;0;4;-28.5753874;-52.5971854
432147;11;0;5;-27.36991957619;-54.10991505567
432149;9;0;3;-29.4776169885875;-54.22681305115
432150;221;1;26;-29.338598665226634;-49.73621004438317
432160;178;2;30;-29.9817166648052;-50.139986358873415
432162;7;0;4;-29.318936525420003;-52.06619182424
432163;11;0;7;-27.503419922154546;-52.152324651181814
432166;27;0;8;-29.454106841274076;-49.924220232277776
432170;75;1;13;-29.51331998802817;-50.76787159694226
432180;199;1;23;-27.77568097811598;-54.23690123719537
432183;5;0;3;-29.537983247939998;-50.06322097778
432185;9;0;7;-27.6040128604875;-52.8342287324125
432190;169;1;25;-27.45664109395669;-53.9310044881102
432195;19;1;8;-27.522187911994443;-52.895474731327774
432200;90;1;22;-29.924648862934568;-51.68682126190493
432210;34;1;11;-27.65810377921724;-54.44075457671379
432215;9;0;4;-29.115259328;-52.946739397
432218;10;0;2;-27.922987895322223;-51.53932100956667
432220;65;1;16;-29.080520776903224;-53.83798389656129
432225;20;0;5;-29.48075452253333;-51.42079069070556
432230;50;1;12;-27.760213366316666;-54.48169915639762
432232;7;0;6;-31.41902342857143;-52.18725071428571
432234;3;0;2;-28.04471359765;-54.6808910429
432235;5;0;2;-28.76812387;-52.02170949753333
432237;6;0;2;-29.048178275599998;-55.15142127706667
432240;488;1;49;-29.754178459661148;-57.08202250275872
432250;365;2;56;-28.527207726985793;-50.91887585039638
432252;6;0;2;-29.784054397600002;-52.18308813676666
432253;23;1;10;-29.613113220709092;-52.68163332602273
432254;28;0;4;-29.390138478069996;-51.25543456808
432255;8;0;2;-28.477387000000004;-51.84487633333333
432260;420;1;61;-29.60194300284257;-52.2138481639209
432270;107;1;24;-29.715709050365348;-52.505688178988116
432280;231;3;19;-28.933035409740178;-51.54988350545625
432285;6;0;3;-29.068930800833332;-51.85937723008334
432290;21;1;5;-27.5701455496;-52.02026705963888
432300;242;1;54;-30.083164323164755;-51.051497813432164
432310;7;0;6;-27.171938405071426;-53.4006694385
432320;15;0;5;-28.56411705012;-52.775575460380004
432330;18;0;3;-28.843754629966668;-51.54103659101666
432335;5;0;2;-28.106148720199997;-52.14069417774
432340;15;0;7;-28.535706318506666;-52.15399533708
432345;9;0;3;-30.34480977777778;-53.882649444444446
432350;14;0;5;-27.368722223157143;-53.49333693495714
432360;10;0;3;-28.80789324385;-51.78335753695
432370;4;0;3;-27.286805124525;-53.703000002825
432375;8;0;4;-28.35621192345;-54.499663232225004
432377;7;0;2;-29.42486777082857;-51.76636346747143
432380;61;1;13;-29.789537806461666;-50.04621402313167
500020;50;1;12;-20.468998358556096;-52.82852403632439
500025;21;0;5;-18.326365736725002;-53.709965820585
500060;136;2;23;-23.106991282618182;-55.219817218921214
500070;38;1;16;-20.471465343783333;-55.77473765426111
500080;27;1;8;-22.195021932379166;-52.691490494575
500085;35;1;7;-22.148525666666668;-53.800194784848486
500090;24;1;8;-22.188086654554166;-55.93509182384167
500100;111;4;23;-20.10265124903204;-51.10925699790292
500110;168;3;44;-20.453437123395364;-55.77718663420994
500124;20;1;11;-22.783788904557895;-55.51686473103685
500150;20;1;8;-19.89693517069375;-54.3552343530375
500190;82;2;24;-21.718434657927027;-52.41799649392973
500200;36;1;12;-22.296667591503333;-53.268906529616665
500210;60;1;14;-22.109577801101786;-56.52712740306786
500215;29;1;11;-20.57618404528261;-56.649311128856525
500220;54;1;14;-21.122406785893478;-56.456513964893475
500230;49;1;15;-21.259350473197436;-52.05205012837179
500240;85;1;23;-22.6278826946;-54.826804507575
500260;51;1;17;-19.5252018715;-54.04075466477234
500270;2965;49;191;-20.459768624053513;-54.60325879627259
500280;15;1;12;-22.01101848606;-57.02983661370667
